Census year,Block ID,Property ID,Base property ID,CLUE small area,Business address,Industry (ANZSIC4) code,Industry (ANZSIC4) description,x coordinate,y coordinate,Location
2020,1,108843,108843,Melbourne (CBD),62 Rebecca Walk MELBOURNE VIC 3000,0,Vacant Space,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),14 Rebecca Walk MELBOURNE VIC 3000,9511,Hairdressing and Beauty Services,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),86 Rebecca Walk MELBOURNE VIC 3000,0,Vacant Space,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),50 Rebecca Walk MELBOURNE VIC 3000,0,Vacant Space,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),26 Rebecca Walk MELBOURNE VIC 3000,0,Vacant Space,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),92 Rebecca Walk MELBOURNE VIC 3000,4512,Takeaway Food Services,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),74-80 Rebecca Walk MELBOURNE VIC 3000,0,Vacant Space,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),32 Rebecca Walk MELBOURNE VIC 3000,0,Vacant Space,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),"Substation 142 Rear 581 Flinders Street, MELBOURNE VIC 3000",2630,Electricity Distribution,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),38 Rebecca Walk MELBOURNE VIC 3000,0,Vacant Space,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),56 Rebecca Walk MELBOURNE VIC 3000,0,Vacant Space,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),20 Rebecca Walk MELBOURNE VIC 3000,6639,Other Goods and Equipment Rental and Hiring n.e.c.,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),44 Rebecca Walk MELBOURNE VIC 3000,0,Vacant Space,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),Rear 555 Flinders Street MELBOURNE VIC 3000,9533,Parking Services,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),2 Rebecca Walk MELBOURNE VIC 3000,0,Vacant Space,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),68 Rebecca Walk MELBOURNE VIC 3000,0,Vacant Space,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,108843,108843,Melbourne (CBD),8 Rebecca Walk MELBOURNE VIC 3000,0,Vacant Space,144.95687,-37.82121,"(-37.82121122, 144.9568736)"
2020,1,611393,611393,Melbourne (CBD),Level 9-10 525 Flinders Street MELBOURNE VIC 3000,7000,Computer System Design and Related Services,144.95721,-37.82087,"(-37.82087039, 144.9572082)"
2020,1,611393,611393,Melbourne (CBD),Part Level 3 525 Flinders Street MELBOURNE VIC 3000,6322,General Insurance,144.95721,-37.82087,"(-37.82087039, 144.9572082)"
2020,1,611393,611393,Melbourne (CBD),12 Gem Place MELBOURNE VIC 3000,0,Vacant Space,144.95721,-37.82087,"(-37.82087039, 144.9572082)"
2020,1,611393,611393,Melbourne (CBD),Level 8 525 Flinders Street MELBOURNE VIC 3000,6419,Other Auxiliary Finance and Investment Services,144.95721,-37.82087,"(-37.82087039, 144.9572082)"
2020,1,611393,611393,Melbourne (CBD),Part Lvl 3 & Levels 4-6 525 Flinders Street MELBOURNE VIC 3000,2640,On Selling Electricity and Electricity Market Operation,144.95721,-37.82087,"(-37.82087039, 144.9572082)"
2020,1,611393,611393,Melbourne (CBD),"Shop 4, 525 Flinders Street MELBOURNE VIC 3000",0,Vacant Space,144.95721,-37.82087,"(-37.82087039, 144.9572082)"
2020,1,611393,611393,Melbourne (CBD),Part Ground 525 Flinders Street MELBOURNE VIC 3000,0,Vacant Space,144.95721,-37.82087,"(-37.82087039, 144.9572082)"
2020,1,611393,611393,Melbourne (CBD),Part Level 1 & Level 2 525 Flinders Street MELBOURNE VIC 3000,6921,Architectural Services,144.95721,-37.82087,"(-37.82087039, 144.9572082)"
2020,1,611393,611393,Melbourne (CBD),Level 7 525 Flinders Street MELBOURNE VIC 3000,7293,Credit Reporting and Debt Collection Services,144.95721,-37.82087,"(-37.82087039, 144.9572082)"
2020,1,611393,611393,Melbourne (CBD),10 Gem Place MELBOURNE VIC 3000,0,Vacant Space,144.95721,-37.82087,"(-37.82087039, 144.9572082)"
2020,1,611394,611394,Melbourne (CBD),11 Gem Place MELBOURNE VIC 3000,0,Vacant Space,144.95651,-37.82098,"(-37.82097941, 144.9565145)"
2020,1,611394,611394,Melbourne (CBD),9 Gem Place MELBOURNE VIC 3000,9533,Parking Services,144.95651,-37.82098,"(-37.82097941, 144.9565145)"
2020,1,611394,611394,Melbourne (CBD),549 Flinders Street MELBOURNE VIC 3000,0,Vacant Space,144.95651,-37.82098,"(-37.82097941, 144.9565145)"
2020,1,611394,611394,Melbourne (CBD),553 Flinders Street MELBOURNE VIC 3000,4512,Takeaway Food Services,144.95651,-37.82098,"(-37.82097941, 144.9565145)"
2020,1,611394,611394,Melbourne (CBD),551 Flinders Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95651,-37.82098,"(-37.82097941, 144.9565145)"
2020,1,611394,611394,Melbourne (CBD),545 Flinders Street MELBOURNE VIC 3000,4111,Convenience Store,144.95651,-37.82098,"(-37.82097941, 144.9565145)"
2020,1,611394,611394,Melbourne (CBD),557 Flinders Street MELBOURNE VIC 3000,0,Vacant Space,144.95651,-37.82098,"(-37.82097941, 144.9565145)"
2020,1,611394,611394,Melbourne (CBD),547 Flinders Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.95651,-37.82098,"(-37.82097941, 144.9565145)"
2020,1,611395,611395,Melbourne (CBD),567 Flinders Street MELBOURNE VIC 3000,0,Vacant Space,144.95591,-37.82109,"(-37.82108687, 144.9559094)"
2020,1,611395,611395,Melbourne (CBD),563 Flinders Street MELBOURNE VIC 3000,4512,Takeaway Food Services,144.95591,-37.82109,"(-37.82108687, 144.9559094)"
2020,1,611395,611395,Melbourne (CBD),569-573 Flinders Street MELBOURNE VIC 3000,4123,Liquor Retailing,144.95591,-37.82109,"(-37.82108687, 144.9559094)"
2020,1,611395,611395,Melbourne (CBD),5 Norval Place MELBOURNE VIC 3000,0,Vacant Space,144.95591,-37.82109,"(-37.82108687, 144.9559094)"
2020,1,611396,611396,Melbourne (CBD),2A Spencer Street MELBOURNE VIC 3000,8922,Nature Reserves and Conservation Parks Operation,144.95651,-37.82176,"(-37.82176499, 144.9565073)"
2020,1,611396,611396,Melbourne (CBD),Heliport 2A Spencer Street MELBOURNE VIC 3000,4900,Air and Space Transport,144.95651,-37.82176,"(-37.82176499, 144.9565073)"
2020,2,103973,103973,Melbourne (CBD),Enterprize Park 469-503 Flinders Street MELBOURNE VIC 3000,8922,Nature Reserves and Conservation Parks Operation,144.95851,-37.82059,"(-37.82058853, 144.9585078)"
2020,2,103973,103973,Melbourne (CBD),Substation 483 Flinders Street MELBOURNE VIC 3000,0,Vacant Space,144.95851,-37.82059,"(-37.82058853, 144.9585078)"
2020,2,111467,103973,Melbourne (CBD),Sea Life Melbourne Aquarium King Street MELBOURNE VIC 3000,8921,Zoological and Botanical Gardens Operation,144.95851,-37.82059,"(-37.82058853, 144.9585078)"
2020,2,655039,655039,Melbourne (CBD),Customs Square 401 Flinders Street MELBOURNE VIC 3000,8922,Nature Reserves and Conservation Parks Operation,144.96071,-37.81982,"(-37.81981943, 144.9607106)"
2020,4,103972,103972,Melbourne (CBD),"Vault 17, 395 Flinders Street MELBOURNE VIC 3000",5010,Scenic and Sightseeing Transport,144.96230,-37.81951,"(-37.81951219, 144.9623006)"
2020,4,103972,103972,Melbourne (CBD),"Vault 6, 373 Flinders Street MELBOURNE VIC 3000",0,Vacant Space,144.96230,-37.81951,"(-37.81951219, 144.9623006)"
2020,4,103972,103972,Melbourne (CBD),"Vault 18, 397 Flinders Street MELBOURNE VIC 3000",5010,Scenic and Sightseeing Transport,144.96230,-37.81951,"(-37.81951219, 144.9623006)"
2020,4,103972,103972,Melbourne (CBD),"Front Vault 5, 371 Flinders Street MELBOURNE VIC 3000",9511,Hairdressing and Beauty Services,144.96230,-37.81951,"(-37.81951219, 144.9623006)"
2020,4,103972,103972,Melbourne (CBD),"Vault 9 & Rear 10, 379-381 Flinders Street MELBOURNE VIC 3000",8211,Sports and Physical Recreation Instruction,144.96230,-37.81951,"(-37.81951219, 144.9623006)"
2020,4,103972,103972,Melbourne (CBD),"Front Vault 10, 381 Flinders Street, MELBOURNE VIC 3000",4111,Convenience Store,144.96230,-37.81951,"(-37.81951219, 144.9623006)"
2020,4,103972,103972,Melbourne (CBD),"Vault 16, 393 Flinders Street MELBOURNE VIC 3000",0,Vacant Space,144.96230,-37.81951,"(-37.81951219, 144.9623006)"
2020,4,103972,103972,Melbourne (CBD),"Vault 11, 383-385 Flinders Street MELBOURNE VIC 3000",5010,Scenic and Sightseeing Transport,144.96230,-37.81951,"(-37.81951219, 144.9623006)"
2020,4,103972,103972,Melbourne (CBD),"Vault 1-4, 363-397 Flinders Street MELBOURNE VIC 3000",9111,Health and Fitness Centres and Gymnasia Operation,144.96230,-37.81951,"(-37.81951219, 144.9623006)"
2020,4,103972,103972,Melbourne (CBD),"Vault 7-8, 375-377 Flinders Street MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",144.96230,-37.81951,"(-37.81951219, 144.9623006)"
2020,4,103972,103972,Melbourne (CBD),"Vault 15, 391 Flinders Street MELBOURNE VIC 3000",0,Vacant Space,144.96230,-37.81951,"(-37.81951219, 144.9623006)"
2020,4,103972,103972,Melbourne (CBD),"Vault 13, 387 Flinders Street MELBOURNE VIC 3000",9539,Other Personal Services n.e.c.,144.96230,-37.81951,"(-37.81951219, 144.9623006)"
2020,4,103972,103972,Melbourne (CBD),"Rear Vault 5, 371 Flinders Street MELBOURNE VIC 3000",8211,Sports and Physical Recreation Instruction,144.96230,-37.81951,"(-37.81951219, 144.9623006)"
2020,4,104034,104034,Melbourne (CBD),"Lot 901, 211-213 Flinders Street MELBOURNE VIC 3000",4251,Clothing Retailing,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),289 Flinders Street MELBOURNE VIC 3000,0,Vacant Space,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),"Suite 30, Ground 207-361 Flinders Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),"Suite 5, Flinders Street Station Concourse MELBOURNE VIC 3000",4274,Flower Retailing,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),287 Flinders Street MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),Kiosk T6 Flinders Street Station Concourse MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),Kiosk Flinders Street Station Concourse MELBOURNE VIC 3000,7711,Police Services,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),Kiosk K1 Flinders Street Station Concourse MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),"Kiosk 75, Flinders Street Station Concourse MELBOURNE VIC 3000",0,Vacant Space,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),"Pt Bmt, Gnd, & Level 1 & 3 & Pt Level 2 207-361 Flinders Street MELBOURNE VIC 3000",4720,Rail Passenger Transport,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),343 Flinders Street MELBOURNE VIC 3000,0,Vacant Space,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),"Suite 902, 207-361 Flinders Street MELBOURNE VIC 3000",0,Vacant Space,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),Kiosk T11 Flinders Street Station Concourse MELBOURNE VIC 3000,4271,"Pharmaceutical, Cosmetic and Toiletry Goods Retailing",144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),Kiosk T12 Flinders Street Station Concourse MELBOURNE VIC 3000,4244,Newspaper and Book Retailing,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),Kiosk K2 Flinders Street Station Concourse MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),Kiosk T3 Flinders Street Station Concourse MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),Kiosk T10 Flinders Street Station Concourse MELBOURNE VIC 3000,0,Vacant Space,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),"Part Shop 17, Flinders Street Station Concourse MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),Kiosk T2 Flinders Street Station Concourse MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),Kiosk T9 Flinders Street Station Concourse MELBOURNE VIC 3000,8790,Other Social Assistance Services,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),2 Flinders Walk MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),"Lot 903, 217 Flinders Street MELBOURNE VIC 3000",0,Vacant Space,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),"Lot 905-909, 295-303 Flinders Street MELBOURNE VIC 3000",4243,Toy and Game Retailing,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),"Lot 920, 241 Flinders Street MELBOURNE VIC 3000",4129,Other Specialised Food Retailing,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),"Lot 904, 221 Flinders Street MELBOURNE VIC 3000",0,Vacant Space,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),Kiosk T1 Flinders Street Station Concourse MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),Kiosk T5 Flinders Street Station Concourse MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),"Part Shop 17, Flinders Street Station Concourse MELBOURNE VIC 3000",9209,Other Gambling Activities,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),345-347 Flinders Street MELBOURNE VIC 3000,0,Vacant Space,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,104034,104034,Melbourne (CBD),Kiosk T4 Flinders Street Station Concourse MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96583,-37.81869,"(-37.81869275, 144.9658273)"
2020,4,594980,594980,Melbourne (CBD),1-3 Banana Alley Wharf MELBOURNE VIC 3000,8922,Nature Reserves and Conservation Parks Operation,144.96229,-37.81990,"(-37.81989598, 144.9622899)"
2020,4,608352,608352,Melbourne (CBD),Ticket Booth Alcove Cnr Flinders Walk Swanston Street MELBOURNE VIC 3000,5010,Scenic and Sightseeing Transport,144.96516,-37.81921,"(-37.81920734, 144.9651581)"
2020,4,608352,608352,Melbourne (CBD),Les Erdi Plaza Northbank Flinders Walk MELBOURNE VIC 3000,8922,Nature Reserves and Conservation Parks Operation,144.96516,-37.81921,"(-37.81920734, 144.9651581)"
2020,4,608352,608352,Melbourne (CBD),Signal Northbank Flinders Walk MELBOURNE VIC 3000,9002,"Creative Artists, Musicians, Writers and Performers",144.96516,-37.81921,"(-37.81920734, 144.9651581)"
2020,5,101345,101345,Melbourne (CBD),"Kiosk 12, Campbell Arcade MELBOURNE VIC 3000",4512,Takeaway Food Services,,,
2020,5,101345,101345,Melbourne (CBD),"Shop 3-4, Campbell Arcade MELBOURNE VIC 3000",0,Vacant Space,,,
2020,5,101345,101345,Melbourne (CBD),"Shop 8A, Campbell Arcade MELBOURNE VIC 3000",0,Vacant Space,,,
2020,5,101345,101345,Melbourne (CBD),"Shop 5, Campbell Arcade MELBOURNE VIC 3000",0,Vacant Space,,,
2020,5,101345,101345,Melbourne (CBD),"Shop 9, Campbell Arcade MELBOURNE VIC 3000",0,Vacant Space,,,
2020,5,101345,101345,Melbourne (CBD),"Shop 8, Campbell Arcade MELBOURNE VIC 3000",0,Vacant Space,,,
2020,5,101345,101345,Melbourne (CBD),"Shop 11, Campbell Arcade MELBOURNE VIC 3000",0,Vacant Space,,,
2020,5,101345,101345,Melbourne (CBD),"Shop 6-7, Campbell Arcade MELBOURNE VIC 3000",5910,Internet Service Providers and Web Search Portals,,,
2020,5,101345,101345,Melbourne (CBD),"Shop 10, Campbell Arcade MELBOURNE VIC 3000",4244,Newspaper and Book Retailing,,,
2020,5,101345,101345,Melbourne (CBD),"Shop 1, Campbell Arcade MELBOURNE VIC 3000",4242,Entertainment Media Retailing,,,
2020,5,101345,101345,Melbourne (CBD),"Kiosk 13, Campbell Arcade MELBOURNE VIC 3000",0,Vacant Space,,,
2020,6,110655,110655,Melbourne (CBD),Vault 14 Princes Walk MELBOURNE VIC 3000,6639,Other Goods and Equipment Rental and Hiring n.e.c.,144.96866,-37.81867,"(-37.81867279, 144.9686635)"
2020,6,110655,110655,Melbourne (CBD),Vault 11 & 13A Princes Walk MELBOURNE VIC 3000,0,Vacant Space,144.96866,-37.81867,"(-37.81867279, 144.9686635)"
2020,6,110655,110655,Melbourne (CBD),Part Vault 1-9 Princes Walk MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96866,-37.81867,"(-37.81867279, 144.9686635)"
2020,6,110655,110655,Melbourne (CBD),Vault 12 & 13B Princes Walk MELBOURNE VIC 3000,0,Vacant Space,144.96866,-37.81867,"(-37.81867279, 144.9686635)"
2020,6,110655,110655,Melbourne (CBD),Vault 15-19 Princes Walk MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96866,-37.81867,"(-37.81867279, 144.9686635)"
2020,6,110655,110655,Melbourne (CBD),Vault 10 Princes Walk MELBOURNE VIC 3000,0,Vacant Space,144.96866,-37.81867,"(-37.81867279, 144.9686635)"
2020,6,110655,110655,Melbourne (CBD),Part Vault 1-9 Princes Walk MELBOURNE VIC 3000,4511,Cafes and Restaurants,144.96866,-37.81867,"(-37.81867279, 144.9686635)"
2020,6,578317,573333,Melbourne (CBD),"Tenancy 10, Melbourne Metro Construction Site 2 Swanston Street MELBOURNE VIC 3000",0,Vacant Space,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578318,573333,Melbourne (CBD),"Tenancy 11, East Shard Federation Square 2 Swanston Street MELBOURNE VIC 3000",4111,Convenience Store,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578318,573333,Melbourne (CBD),"Tenancy 12-13, East Shard Federation Square 2 Swanston Street MELBOURNE VIC 3000",6712,Non-Residential Property Operators,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578318,573333,Melbourne (CBD),Level 3 East Shard Federation Square 2 Swanston Street MELBOURNE VIC 3000,7530,Local Government Administration,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578319,573333,Melbourne (CBD),"Tenancy 6, Alfred Deakin Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",9001,Performing Arts Operation,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578319,573333,Melbourne (CBD),"Tenancy 22, Alfred Deakin Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578319,573333,Melbourne (CBD),Level 3 Alfred Deakin Building Federation Square 2 Swanston Street MELBOURNE VIC 3000,5610,Radio Broadcasting,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578319,573333,Melbourne (CBD),"Tenancy 8, Alfred Deakin Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578319,573333,Melbourne (CBD),"Tenancy 7, Alfred Deakin Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",0,Vacant Space,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578320,573333,Melbourne (CBD),Rear Ground Ian Potter Centre: NGV Australia Federation Square 2 Swanston Street MELBOURNE VIC 3000,5010,Scenic and Sightseeing Transport,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578320,573333,Melbourne (CBD),Tenancy 3A & 3C Ian Potter Centre: NGV Australia Federation Square 2 Swanston Street MELBOURNE VIC 3,0,Vacant Space,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578320,573333,Melbourne (CBD),"Tenancy 1, Ian Potter Centre: NGV Australia Federation Square 2 Swanston Street MELBOURNE VIC 3000",8910,Museum Operation,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578320,573333,Melbourne (CBD),"Tenancy 4, Ian Potter Centre: NGV Australia Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578320,573333,Melbourne (CBD),"Tenancy 2, Ian Potter Centre: NGV Australia Federation Square 2 Swanston Street MELBOURNE VIC 3000",4279,Other Store-Based Retailing n.e.c.,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578320,573333,Melbourne (CBD),"Tenancy 3B, Ian Potter Centre: NGV Australia Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578320,573333,Melbourne (CBD),"Tenancy 3D, Ian Potter Centre: NGV Australia Federation Square 2 Swanston Street MELBOURNE VIC 3000",0,Vacant Space,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578320,573333,Melbourne (CBD),Rear Ground Ian Potter Centre: NGV Australia Federation Square 2 Swanston Street MELBOURNE VIC 3000,5010,Scenic and Sightseeing Transport,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578321,573333,Melbourne (CBD),"Tenancy 15, Atrium Federation Square 2 Swanston Street MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578321,573333,Melbourne (CBD),"Tenancy 16, Atrium Federation Square 2 Swanston Street MELBOURNE VIC 3000",0,Vacant Space,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578321,573333,Melbourne (CBD),"Tenancy 17 & 23, Lvls 1-2 Atrium Federation Square 2 Swanston Street MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578321,573333,Melbourne (CBD),Part Atrium Federation Square 2 Swanston Street MELBOURNE VIC 3000,0,Vacant Space,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578322,573333,Melbourne (CBD),"Tenancy 19, Crossbar Federation Square 2 Swanston Street MELBOURNE VIC 3000",6712,Non-Residential Property Operators,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578322,573333,Melbourne (CBD),"Tenancy 20, Crossbar Federation Square 2 Swanston Street MELBOURNE VIC 3000",0,Vacant Space,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578323,573333,Melbourne (CBD),"Tenancy 30, Square Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578324,573333,Melbourne (CBD),"Tenancy 29, Level 1 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578324,573333,Melbourne (CBD),"Tenancy 29, Ground 2 Swanston Street MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578324,573333,Melbourne (CBD),"Tenancy 29, Level 2 2 Swanston Street MELBOURNE VIC 3000",4520,"Pubs, Taverns and Bars",144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578325,573333,Melbourne (CBD),"Tenancy 27-28, Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",6712,Non-Residential Property Operators,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578325,573333,Melbourne (CBD),"Tenancy 26, Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578325,573333,Melbourne (CBD),Kiosk Adjacent to River Terrace 2 Swanston Street MELBOURNE VIC 3000,4512,Takeaway Food Services,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578325,573333,Melbourne (CBD),"Tenancy 25, Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578325,573333,Melbourne (CBD),Tenancy 24A Level 1 & Tenancy 24C Level 3 Yarra Building Federation Square 2 Swanston Street MELBOUR,4279,Other Store-Based Retailing n.e.c.,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578325,573333,Melbourne (CBD),"Tenancy 24B, Level 2 Yarra Building Federation Square 2 Swanston Street MELBOURNE VIC 3000",7299,Other Administrative Services n.e.c.,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578326,573333,Melbourne (CBD),Deakin Edge Federation Square 2 Swanston Street MELBOURNE VIC 3000,9003,Performing Arts Venue Operation,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578327,573333,Melbourne (CBD),"Tenancy 18, Zinc 2 Swanston Street MELBOURNE VIC 3000",9003,Performing Arts Venue Operation,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578328,573333,Melbourne (CBD),"Part Bmt1, Bmt 2, Ground & Part R1 2 Swanston Street MELBOURNE VIC 3000",9533,Parking Services,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
2020,6,578328,573333,Melbourne (CBD),Part Basement 1 2 Swanston Street MELBOURNE VIC 3000,9559,Other Interest Group Services n.e.c.,144.96982,-37.81779,"(-37.81778894, 144.9698244)"
